,title,make,model,variant,price,no specs,mileage,year,fuel,transmission,body type,colour,doors,engine size,CO2,review count,distance,delivery
723,Used Nissan X-Trail for Sale | AA Cars,Nissan,X-Trail,1.6 dCi N-Vision 5dr [7 Seat],"£11,495",9,"70,012",2017,Diesel,Manual,Station wagon,Titanium olive,5,1.6 L,133 g/km,42,11 miles,False
724,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.6 DiG-T N-Connecta [Comfort Pack] 5dr,"£11,000",9,"47,186",2016,Petrol,Manual,Hatchback,Magnetic red,5,1.6 L,138 g/km,98,11 miles,False
725,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.6 N-Connecta 5dr Xtronic,"£10,595",9,"21,449",2017,Petrol,Automatic,Hatchback,Gun metallic,5,1.6 L,139 g/km,27,11 miles,False
726,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.6 N-Connecta 5dr Xtronic,"£10,595",9,"21,386",2017,Petrol,Automatic,Hatchback,Ink blue,5,1.6 L,139 g/km,27,11 miles,False
727,Used Nissan Micra for Sale | AA Cars,Nissan,Micra,0.9 IG-T Acenta Limited Edition 5dr,"£9,995",9,"14,100",2019,Petrol,Manual,Hatchback,Solid white,5,0.9 L,118 g/km,107,11 miles,False
728,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.2 DiG-T Envy 5dr,"£9,495",9,"32,248",2017,Petrol,Manual,Hatchback,Gun metallic,5,1.2 L,130 g/km,27,11 miles,False
729,Used Nissan Micra for Sale | AA Cars,Nissan,Micra,0.9 IG-T Tekna 5dr,"£9,295",9,"27,717",2017,Petrol,Manual,Hatchback,Power blue,5,0.9 L,104 g/km,107,11 miles,False
730,Used Nissan Micra for Sale | AA Cars,Nissan,Micra,0.9 IG-T Tekna 5dr,"£9,000",9,"37,974",2017,Petrol,Manual,Hatchback,Solid white,5,0.9 L,104 g/km,107,11 miles,False
731,Used Nissan Micra for Sale | AA Cars,Nissan,Micra,1.0 Acenta 5dr [Vision Pack],"£8,795",9,"28,125",2017,Petrol,Manual,Hatchback,Solid white,5,1.0 L,103 g/km,107,11 miles,False
732,Used Nissan Pulsar for Sale | AA Cars,Nissan,Pulsar,1.2 DiG-T N-Connecta 5dr,"£7,797",9,"41,640",2017,Petrol,Manual,Hatchback,Pearl black,5,1.2 L,117 g/km,1,11 miles,False
733,Used Nissan Juke for Sale | AA Cars,Nissan,Juke,1.0 DiG-T Tekna 5dr,"£20,495",8,5,2020,Petrol,Manual,Hatchback,Blade silver,5,,,27,11 miles,False
734,Used Nissan Qashqai for Sale | AA Cars,Nissan,Qashqai,1.6 DiG-T Tekna [Glass Roof pack] 5dr,"£15,995",9,"9,725",2018,Petrol,Manual,Hatchback,Storm white,5,1.6 L,134 g/km,98,11 miles,False
735,Used Nissan Micra for Sale | AA Cars,Nissan,Micra,0.9 IG-T Tekna 5dr,"£10,695",9,"4,627",2018,Petrol,Manual,Hatchback,Enigma black,5,0.9 L,104 g/km,107,11 miles,False
736,Used Nissan Micra for Sale | AA Cars,Nissan,Micra,1.0 Acenta 5dr,"£8,795",9,"15,414",2018,Petrol,Manual,Hatchback,Platinum silver,5,1.0 L,103 g/km,107,11 miles,False
737,Used Hyundai Kona for Sale | AA Cars,Hyundai,Kona,150kW Premium SE 64kWh 5dr Auto,"£32,706",7,"7,986",2020,Electric,Automatic,Hatchback,White,5,,,,11 miles,False
738,Used Hyundai Kona for Sale | AA Cars,Hyundai,Kona,150kW Premium SE 64kWh 5dr Auto,"£32,706",7,"3,998",2020,Electric,Automatic,Hatchback,Red,5,,,,11 miles,False
739,Used Hyundai Ioniq for Sale | AA Cars,Hyundai,Ioniq,100kW Premium SE 38kWh 5dr Auto,"£25,995",7,"8,991",2020,Electric,Automatic,Hatchback,White,5,,,,11 miles,False
740,Used Hyundai Ioniq for Sale | AA Cars,Hyundai,Ioniq,100kW Premium SE 38kWh 5dr Auto,"£24,995",7,"3,253",2020,Electric,Automatic,Hatchback,White,5,,,,11 miles,False
741,Used Hyundai Kona for Sale | AA Cars,Hyundai,Kona,1.6 GDi Hybrid Premium SE 5dr DCT,"£22,995",9,500,2020,Hybrid,Automatic,Suv,White,5,1.6 L,123 g/km,,11 miles,False
742,Used Hyundai Kona for Sale | AA Cars,Hyundai,Kona,1.6 GDi Hybrid Premium SE 5dr DCT,"£22,995",9,"10,502",2020,Hybrid,Automatic,Suv,Grey,5,1.6 L,123 g/km,,11 miles,False
743,Used Hyundai Ioniq for Sale | AA Cars,Hyundai,Ioniq,1.6 GDi Hybrid Premium SE 5dr DCT,"£21,995",9,"5,988",2020,Hybrid,Automatic,Hatchback,Grey,5,1.6 L,105 g/km,,11 miles,False
744,Used Kia Niro for Sale | AA Cars,Kia,Niro,1.6 GDi Hybrid 3 5dr DCT,"£21,995",9,"2,816",2020,Hybrid,Automatic,Suv,White,5,1.6 L,119 g/km,,11 miles,False
745,Used Hyundai Kona for Sale | AA Cars,Hyundai,Kona,1.6 GDi Hybrid Premium 5dr DCT,"£20,617",9,"1,057",2020,Hybrid,Automatic,Suv,Black,5,1.6 L,101 g/km,,11 miles,False
746,Used Hyundai Kona for Sale | AA Cars,Hyundai,Kona,1.6 Gdi Hybrid Premium 5Dr Dct,"£19,795",9,"5,991",2020,Hybrid,Automatic,Suv,Black,5,1.6 L,101 g/km,,11 miles,False
747,Used Kia Niro for Sale | AA Cars,Kia,Niro,1.6 GDi Hybrid 2 5dr DCT,"£18,995",9,"3,645",2020,Hybrid,Automatic,Suv,Blue,5,1.6 L,110 g/km,,11 miles,False
748,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6 CRDi ISG 4 5dr DCT Auto [AWD],"£18,995",9,"29,399",2018,Diesel,Automatic,Suv,White,5,1.6 L,139 g/km,43,11 miles,False
749,Used Hyundai Ioniq for Sale | AA Cars,Hyundai,Ioniq,1.6 GDi Hybrid 1st Edition 5dr DCT,"£18,467",9,"1,880",2019,Hybrid,Automatic,Hatchback,Black,5,1.6 L,85 g/km,,11 miles,False
750,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6 CRDi ISG 2 5dr DCT Auto,"£17,495",9,"30,322",2019,Diesel,Automatic,Suv,Grey,5,1.6 L,126 g/km,43,11 miles,False
751,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6T GDi GT-Line 5dr DCT Auto [AWD],"£17,495",9,"14,963",2018,Petrol,Automatic,Suv,White,5,1.6 L,175 g/km,43,11 miles,False
752,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.7 CRDi ISG 3 5dr,"£16,995",9,"27,494",2018,Diesel,Manual,Suv,Black,5,1.7 L,119 g/km,43,11 miles,False
753,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.7 CRDi ISG GT-Line Edition 5dr DCT Auto,"£16,495",9,"34,303",2017,Diesel,Automatic,Suv,White,5,1.7 L,129 g/km,43,11 miles,False
754,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6 GDi ISG 2 5dr,"£16,495",9,"8,432",2018,Petrol,Manual,Suv,White,5,1.6 L,162 g/km,43,11 miles,False
755,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6 CRDi ISG 2 5dr DCT Auto,"£16,495",9,"38,461",2019,Diesel,Automatic,Suv,Black,5,1.6 L,126 g/km,43,11 miles,False
756,Used Kia Xceed for Sale | AA Cars,Kia,Xceed,1.0T GDi ISG 2 5dr,"£15,995",9,"9,621",2020,Petrol,Manual,Hatchback,Grey,5,1.0 L,124 g/km,59,11 miles,False
757,Used Toyota C HR for Sale | AA Cars,Toyota,C HR,1.8 Hybrid Dynamic 5dr CVT,"£15,795",9,"56,064",2018,Hybrid,Automatic,Suv,White,5,1.8 L,87 g/km,1,11 miles,False
758,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.7 CRDi ISG 3 5dr,"£15,495",9,"31,226",2017,Diesel,Manual,Suv,Black,5,1.7 L,119 g/km,43,11 miles,False
759,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.7 CRDi ISG 3 5dr,"£15,495",9,"29,909",2017,Diesel,Manual,Suv,Red,5,1.7 L,119 g/km,43,11 miles,False
760,Used Kia Niro for Sale | AA Cars,Kia,Niro,1.6 GDi Hybrid 2 5dr DCT,"£15,495",9,"10,947",2018,Hybrid,Automatic,Suv,Blue,5,1.6 L,88 g/km,,11 miles,False
761,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.7 CRDi ISG 3 5dr,"£14,995",9,"37,330",2017,Diesel,Manual,Suv,White,5,1.7 L,119 g/km,43,11 miles,False
762,Used Kia Niro for Sale | AA Cars,Kia,Niro,1.6 GDi Hybrid 3 5dr DCT,"£14,995",9,"18,025",2016,Hybrid,Automatic,Suv,Red,5,1.6 L,101 g/km,,11 miles,False
763,Used Kia Stonic for Sale | AA Cars,Kia,Stonic,1.0T GDi 3 5dr Auto,"£14,995",9,"10,197",2019,Petrol,Automatic,Suv,Black,5,1.0 L,120 g/km,,11 miles,False
764,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson,1.7 CRDi Blue Drive SE Nav 5dr 2WD DCT,"£14,995",9,"20,487",2017,Diesel,Semiauto,Suv,Grey,5,1.7 L,129 g/km,11,11 miles,False
765,Used Kia Niro for Sale | AA Cars,Kia,Niro,1.6 GDi Hybrid 3 5dr DCT,"£14,495",9,"24,736",2017,Hybrid,Automatic,Suv,Red,5,1.6 L,101 g/km,,11 miles,False
766,Used Hyundai Kona for Sale | AA Cars,Hyundai,Kona,1.0T GDi Blue Drive Premium 5dr,"£13,995",9,"8,541",2018,Petrol,Manual,Suv,White,5,1.0 L,127 g/km,,11 miles,False
767,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6 GDi ISG 2 5dr,"£13,995",9,"17,493",2017,Petrol,Manual,Suv,Silver,5,1.6 L,147 g/km,43,11 miles,False
768,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6 GDi ISG 2 5dr,"£13,995",9,"19,976",2017,Petrol,Manual,Suv,Silver,5,1.6 L,147 g/km,43,11 miles,False
769,Used Kia Stonic for Sale | AA Cars,Kia,Stonic,1.0T GDi First Edition 5dr,"£13,995",9,"15,795",2018,Petrol,Manual,Suv,Red,5,1.0 L,115 g/km,,11 miles,False
770,Used Hyundai Kona for Sale | AA Cars,Hyundai,Kona,1.0T GDi Blue Drive Premium 5dr,"£13,995",9,"12,149",2018,Petrol,Manual,Suv,Black,5,1.0 L,127 g/km,,11 miles,False
771,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6 GDi ISG 2 5dr,"£13,695",9,"17,452",2017,Petrol,Manual,Suv,White,5,1.6 L,147 g/km,43,11 miles,False
772,Used Kia Venga for Sale | AA Cars,Kia,Venga,1.6 4 5dr Auto [6],"£13,495",9,"15,068",2019,Petrol,Automatic,Hatchback,White,5,1.6 L,159 g/km,26,11 miles,False
773,Used Hyundai Kona for Sale | AA Cars,Hyundai,Kona,1.0T GDi Blue Drive Premium 5dr,"£13,495",9,"13,155",2018,Petrol,Manual,Suv,Orange,5,1.0 L,127 g/km,,11 miles,False
774,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6 GDi ISG 2 5dr,"£13,495",9,"20,206",2017,Petrol,Manual,Suv,Blue,5,1.6 L,147 g/km,43,11 miles,False
775,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6 GDi ISG 2 5dr,"£13,495",9,"23,291",2017,Petrol,Manual,Suv,White,5,1.6 L,147 g/km,43,11 miles,False
776,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.7 CRDi ISG 2 5dr,"£13,495",9,"34,932",2018,Diesel,Manual,Suv,Silver,5,1.7 L,119 g/km,43,11 miles,False
777,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.7 CRDi ISG 2 5dr DCT Auto,"£13,495",9,"40,637",2017,Diesel,Automatic,Suv,Blue,5,1.7 L,129 g/km,43,11 miles,False
778,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson,1.7 CRDi Blue Drive SE Nav 5dr 2WD,"£13,201",9,"20,954",2017,Diesel,Manual,Suv,Beige,5,1.7 L,119 g/km,11,11 miles,False
779,Used Hyundai Ioniq for Sale | AA Cars,Hyundai,Ioniq,1.6 GDi Hybrid Premium SE 5dr DCT,"£13,166",9,"27,186",2017,Hybrid,Automatic,Hatchback,Grey,5,1.6 L,79 g/km,,11 miles,False
780,Used Kia Stonic for Sale | AA Cars,Kia,Stonic,1.6 CRDi First Edition 5dr,"£12,995",9,"23,596",2018,Diesel,Manual,Suv,Red,5,1.6 L,109 g/km,,11 miles,False
781,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson,1.6 GDi Blue Drive SE Nav 5dr 2WD,"£12,983",9,"16,472",2017,Petrol,Manual,Suv,Blue,5,1.6 L,147 g/km,11,11 miles,False
782,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson,1.7 CRDi Blue Drive SE 5dr 2WD DCT,"£12,701",9,"33,258",2017,Diesel,Semiauto,Suv,White,5,1.7 L,129 g/km,11,11 miles,False
783,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson,1.6 GDi Blue Drive SE Nav 5dr 2WD,"£12,296",9,"20,043",2017,Petrol,Manual,Suv,Other,5,1.6 L,147 g/km,11,11 miles,False
784,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson,1.7 CRDi Blue Drive SE Nav 5dr 2WD,"£11,995",9,"33,572",2016,Diesel,Manual,Suv,Grey,5,1.7 L,119 g/km,11,11 miles,False
785,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson,1.6 GDi Blue Drive SE 5dr 2WD,"£11,991",9,"10,872",2017,Petrol,Manual,Suv,White,5,1.6 L,147 g/km,11,11 miles,False
786,Used Hyundai IX20 for Sale | AA Cars,Hyundai,IX20,1.6 SE Nav 5dr Auto,"£11,495",9,"12,030",2019,Petrol,Automatic,Mpv,Black,5,1.6 L,159 g/km,5,11 miles,False
787,Used Kia Rio for Sale | AA Cars,Kia,Rio,1.0 T GDi 3 5dr,"£11,495",9,"21,457",2019,Petrol,Manual,Hatchback,Grey,5,1.0 L,115 g/km,44,11 miles,False
788,Used Kia Pro Ceed for Sale | AA Cars,Kia,Pro Ceed,1.6T GDi GT 3dr,"£11,495",9,"19,545",2016,Petrol,Manual,Hatchback,White,3,1.6 L,170 g/km,59,11 miles,False
789,Used Hyundai I20 for Sale | AA Cars,Hyundai,I20,1.0T GDI SE 5dr,"£10,662",9,"5,960",2019,Petrol,Manual,Hatchback,White,5,1.0 L,114 g/km,50,11 miles,False
790,Used Hyundai I30 for Sale | AA Cars,Hyundai,I30,1.0T GDI SE 5dr,"£10,495",9,"9,996",2018,Petrol,Manual,Hatchback,Silver,5,1.0 L,126 g/km,56,11 miles,False
791,Used Hyundai I30 for Sale | AA Cars,Hyundai,I30,1.0T GDI SE 5dr,"£10,495",9,"11,345",2018,Petrol,Manual,Hatchback,Black,5,1.0 L,126 g/km,56,11 miles,False
792,Used Hyundai I10 for Sale | AA Cars,Hyundai,I10,1.0 MPi SE Connect 5dr,"£9,995",9,"2,499",2020,Petrol,Manual,Hatchback,White,5,1.0 L,119 g/km,55,11 miles,False
793,Used Hyundai I30 for Sale | AA Cars,Hyundai,I30,1.0T GDI SE 5dr,"£9,995",9,"18,003",2018,Petrol,Manual,Hatchback,Blue,5,1.0 L,115 g/km,56,11 miles,False
794,Used Kia Picanto for Sale | AA Cars,Kia,Picanto,1.25 GT-line 5dr,"£9,995",9,"12,000",2019,Petrol,Manual,Hatchback,White,5,1.3 L,120 g/km,59,11 miles,False
795,Used Ford Fiesta for Sale | AA Cars,Ford,Fiesta,1.0 EcoBoost 125 ST-Line 3dr,"£9,925",9,"25,996",2018,Petrol,Manual,Hatchback,Black,3,1.0 L,98 g/km,373,11 miles,False
796,Used Hyundai I20 for Sale | AA Cars,Hyundai,I20,1.2 Premium SE Nav 5dr,"£9,834",9,"19,295",2017,Petrol,Manual,Hatchback,Red,5,1.2 L,119 g/km,50,11 miles,False
797,Used MINI Hatchback for Sale | AA Cars,MINI,Hatchback,1.5 Cooper 5dr Auto,"£9,695",9,"24,060",2015,Petrol,Semiauto,Hatchback,Red,5,1.5 L,111 g/km,,11 miles,False
798,Used Kia Venga for Sale | AA Cars,Kia,Venga,1.6 CRDi ISG 4 5dr,"£9,295",9,"25,194",2017,Diesel,Manual,Hatchback,Blue,5,1.6 L,115 g/km,26,11 miles,False
799,Used Kia Rio for Sale | AA Cars,Kia,Rio,1.4 CRDi 89 3 5dr,"£8,495",9,"57,777",2017,Diesel,Manual,Hatchback,Red,5,1.4 L,98 g/km,44,11 miles,False
800,Used Kia Picanto for Sale | AA Cars,Kia,Picanto,1.0 GT-line 5dr,"£8,495",9,"12,242",2018,Petrol,Manual,Hatchback,White,5,1.0 L,101 g/km,59,11 miles,False
801,Used Hyundai I20 for Sale | AA Cars,Hyundai,I20,1.2 Premium 5dr,"£8,438",9,"21,174",2017,Petrol,Manual,Hatchback,Grey,5,1.2 L,119 g/km,50,11 miles,False
802,Used Hyundai I20 for Sale | AA Cars,Hyundai,I20,1.2 SE 5dr,"£8,138",9,"19,517",2017,Petrol,Manual,Hatchback,White,5,1.2 L,112 g/km,50,11 miles,False
803,Used Kia Picanto for Sale | AA Cars,Kia,Picanto,1.25 2 5dr,"£7,995",9,"8,434",2018,Petrol,Manual,Hatchback,Blue,5,1.3 L,119 g/km,59,11 miles,False
804,Used Kia Picanto for Sale | AA Cars,Kia,Picanto,1.25 2 5dr,"£7,995",9,"12,664",2018,Petrol,Manual,Hatchback,Blue,5,1.3 L,119 g/km,59,11 miles,False
805,Used Kia Picanto for Sale | AA Cars,Kia,Picanto,1.25 3 5dr,"£7,995",9,"22,732",2018,Petrol,Manual,Hatchback,Blue,5,1.3 L,106 g/km,59,11 miles,False
806,Used Dacia Sandero Stepway for Sale | AA Cars,Dacia,Sandero Stepway,0.9 TCe Laureate 5dr,"£7,889",9,"11,788",2018,Petrol,Manual,Hatchback,Blue,5,0.9 L,115 g/km,12,11 miles,False
807,Used Hyundai I10 for Sale | AA Cars,Hyundai,I10,1.2 Premium 5dr,"£7,754",9,"13,308",2017,Petrol,Manual,Hatchback,Grey,5,1.2 L,114 g/km,55,11 miles,False
808,Used Hyundai I30 for Sale | AA Cars,Hyundai,I30,1.6 CRDi Blue Drive SE 5dr DCT,"£7,714",9,"58,097",2016,Diesel,Semiauto,Hatchback,Silver,5,1.6 L,103 g/km,56,11 miles,False
809,Used Kia Picanto for Sale | AA Cars,Kia,Picanto,1.0 2 5dr,"£6,995",9,"10,248",2017,Petrol,Manual,Hatchback,White,5,1.0 L,101 g/km,59,11 miles,False
810,Used Kia Picanto for Sale | AA Cars,Kia,Picanto,1.0 2 5dr,"£6,995",9,"21,623",2017,Petrol,Manual,Hatchback,Red,5,1.0 L,101 g/km,59,11 miles,False
811,Used Kia Picanto for Sale | AA Cars,Kia,Picanto,1.0 1 5dr,"£6,995",9,"18,790",2018,Petrol,Manual,Hatchback,White,5,1.0 L,101 g/km,59,11 miles,False
812,Used Hyundai I20 for Sale | AA Cars,Hyundai,I20,1.2 SE 5dr,"£6,936",9,"36,235",2016,Petrol,Manual,Hatchback,White,5,1.2 L,112 g/km,50,11 miles,False
813,Used Hyundai I10 for Sale | AA Cars,Hyundai,I10,1.0 Blue Drive Premium 5dr,"£6,585",9,"6,887",2016,Petrol,Manual,Hatchback,White,5,1.0 L,105 g/km,55,11 miles,False
814,Used Kia Picanto for Sale | AA Cars,Kia,Picanto,1.0 65 SR7 5dr,"£5,995",9,"39,356",2015,Petrol,Manual,Hatchback,White,5,1.0 L,105 g/km,59,11 miles,False
815,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6T GDi ISG 3 5dr [AWD],"£22,995",9,"3,606",2020,Petrol,Manual,Suv,Red,5,1.6 L,201 g/km,43,11 miles,False
816,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.6 CRDi ISG 2 5dr DCT Auto,"£16,495",9,"20,670",2018,Diesel,Automatic,Suv,Grey,5,1.6 L,126 g/km,43,11 miles,False
817,Used Hyundai Santa FE for Sale | AA Cars,Hyundai,Santa FE,2.2 CRDi Premium SE 5dr Auto [7 Seats],"£14,960",9,"57,391",2015,Diesel,Semiauto,Suv,Silver,5,2.2 L,178 g/km,25,11 miles,False
818,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson,1.6 GDi SE Nav 5dr 2WD,"£12,995",9,"23,587",2018,Petrol,Manual,Suv,Red,5,1.6 L,162 g/km,11,11 miles,False
819,Used Hyundai I20 for Sale | AA Cars,Hyundai,I20,1.0 T-GDi SE 5dr Auto,"£12,945",9,"9,252",2019,Petrol,Automatic,Hatchback,Grey,5,1.0 L,107 g/km,50,11 miles,False
820,Used Kia Sportage for Sale | AA Cars,Kia,Sportage,1.7 CRDi ISG 2 5dr,"£11,995",9,"40,087",2017,Diesel,Manual,Suv,Silver,5,1.7 L,119 g/km,43,11 miles,False
821,Used Kia Optima for Sale | AA Cars,Kia,Optima,1.7 CRDi ISG 2 5dr,"£11,495",9,"28,917",2018,Diesel,Manual,Estate,Black,5,1.7 L,113 g/km,2,11 miles,False
822,Used Hyundai Tucson for Sale | AA Cars,Hyundai,Tucson,1.7 CRDi Blue Drive SE Nav 5dr 2WD,"£10,490",9,"43,137",2015,Diesel,Manual,Suv,Blue,5,1.7 L,119 g/km,11,11 miles,False
823,Used Hyundai I20 for Sale | AA Cars,Hyundai,I20,1.2 SE 5dr,"£8,495",9,"18,160",2017,Petrol,Manual,Hatchback,Red,5,1.2 L,112 g/km,50,11 miles,False
824,Used Land Rover Discovery for Sale | AA Cars,Land Rover,Discovery,3.0 SD V6 HSE LUXURY (DYNAMIC PACK) AMAZING SPEC - PAN ROOF - RE,"£44,490",9,"13,000",2017,Diesel,Automatic,Estate,Black,5,3.0 L,189 g/km,56,11 miles,False
825,Used Volkswagen Transporter for Sale | AA Cars,Volkswagen,Transporter,2.0 BiTDI 180PS Trendline Kombi Van LWB - DSG ++ NO VAT ++ CAMPE,"£29,990",9,"98,000",2013,Diesel,Automatic,Camper van,Black,5,2.0 L,214 g/km,18,11 miles,False
826,Used Volkswagen Caddy for Sale | AA Cars,Volkswagen,Caddy,2.0 TDI BlueMotion Tech 102PS Highline Kombi Van - 5 SEATS - FUL,"£13,990",9,"44,000",2017,Diesel,Manual,Combi van,Red,5,2.0 L,120 g/km,6,11 miles,False
827,Used Volkswagen Caddy for Sale | AA Cars,Volkswagen,Caddy,"1.6 TDI 102PS Trendline Van ONLY 19,000 MILES - DAB - BLUETOOTH ","£13,490",9,"19,000",2016,Diesel,Manual,Panel van,Blue,5,1.6 L,147 g/km,6,11 miles,False
828,Used Volkswagen Transporter for Sale | AA Cars,Volkswagen,Transporter,2.0 TDI 84PS Van DAYVAN - REAR CARPETED & LIGHTS + NO VAT + NEW ,"£13,490",8,"128,000",2010,Diesel,Manual,Panel van,White,5,,,18,11 miles,False
829,Used Volkswagen Golf for Sale | AA Cars,Volkswagen,Golf,GOLF GTI MARK 1 GTI,"£12,990",8,"171,000",1983,Petrol,Manual,Hatchback,Black,3,,,27,11 miles,False
830,Used Peugeot Boxer for Sale | AA Cars,Peugeot,Boxer,2.2 HDi H1 Professional Van 110ps ++ NO VAT ++ REAR SEATS - SATN,"£9,490",9,"60,000",2015,Diesel,Manual,Panel van,Blue,5,2.2 L,180 g/km,,11 miles,False
831,Used Citroen Berlingo for Sale | AA Cars,Citroen,Berlingo,1.6 HDi 625Kg Enterprise 75ps ++ NO VAT ++ LOVELY CONDITION - SE,"£8,490",9,"49,000",2014,Diesel,Manual,Panel van,Black,5,1.6 L,133 g/km,44,11 miles,False
832,Used Citroen Berlingo for Sale | AA Cars,Citroen,Berlingo,"1.6 HDi 625Kg Enterprise 75ps ++ NO VAT ++ ONLY 37,000 MILES - A","£8,490",9,"37,000",2013,Diesel,Manual,Panel van,Black,5,1.6 L,133 g/km,44,11 miles,False
833,Used Renault Trafic for Sale | AA Cars,Renault,Trafic,LL29dCi 115 [Sat Nav] Crew Van LWB ++ NO VAT ++ SERVICE HISTORY,"£7,990",8,"78,000",2011,Diesel,Manual,Combi van,White,6,,,1,11 miles,False
834,Used Ford Transit Connect for Sale | AA Cars,Ford,Transit Connect,"High Roof Van TDCi 90ps ONLY 24,000 MILES FROM NEW - STUNNING CO","£7,490",9,"24,000",2012,Diesel,Manual,Panel van,White,5,1.8 L,162 g/km,2,11 miles,False
835,Used Peugeot Boxer for Sale | AA Cars,Peugeot,Boxer,2.0 HDi Van - 2 BERTH - SINK & HOB - FRIDGE - TV SERVICE HISTORY,"£7,490",8,"111,000",2004,Diesel,Manual,Camper van,White,5,,,,11 miles,False
836,Used Vauxhall Vivaro for Sale | AA Cars,Vauxhall,Vivaro,2.0CDTI [90PS] Van 2.9t ++ NO VAT ++,"£6,990",8,"71,000",2011,Diesel,Manual,Panel van,White,5,,,2,11 miles,False
837,Used Volkswagen Caddy for Sale | AA Cars,Volkswagen,Caddy,1.6 TDI 75PS Van ++ NO VAT ++ NEW CAM-BELT & WATER PUMP - REAR C,"£6,790",8,"116,000",2012,Diesel,Manual,Panel van,White,5,,,6,11 miles,False
838,Used Citroen Dispatch for Sale | AA Cars,Citroen,Dispatch,1000 1.6 HDi 90 H1 Van Enterprise ++ NO VAT ++AIR CONDITIONING,"£6,490",8,"73,000",2012,Diesel,Manual,Panel van,White,5,,,2,11 miles,False
839,Used Ford Transit Connect for Sale | AA Cars,Ford,Transit Connect,Low Roof Van Trend TDCi 90ps ++ NO VAT ++,"£5,990",9,"70,000",2012,Diesel,Manual,Panel van,White,5,1.8 L,159 g/km,2,11 miles,False
840,Used Citroen Berlingo for Sale | AA Cars,Citroen,Berlingo,1.6 HDi 625Kg LX 75ps ++ NO VAT ++ ONE OWNER FROM NEW,"£5,790",9,"84,000",2014,Diesel,Manual,Panel van,Red,5,1.6 L,133 g/km,44,11 miles,False
841,Used Citroen Dispatch for Sale | AA Cars,Citroen,Dispatch,1200 1.6 HDi 90 L2 H1 Van LWB +++ NO VAT ++ MOT FEBRUARY 2022,"£5,490",8,"93,000",2010,Diesel,Manual,Panel van,White,6,,,2,11 miles,False
842,Used Volkswagen Touran for Sale | AA Cars,Volkswagen,Touran,1.9 TDI Match 5dr SATNAV - 7 SEATS - CRUISE CONTROL - SERVICE HI,"£4,990",9,"75,000",2010,Diesel,Manual,Mpv,Silver,5,1.9 L,155 g/km,30,11 miles,False
843,Used Volkswagen Caddy for Sale | AA Cars,Volkswagen,Caddy,2.0SDI PD 69PS Van ++ NO VAT ++ GREAT SERVICE HISTORY,"£3,990",8,"143,000",2008,Diesel,Manual,Panel van,White,5,,,6,11 miles,False
844,Used Vauxhall Combo for Sale | AA Cars,Vauxhall,Combo,1700 1.3CDTi 16V ecoFLEX SE Van [75PS] - NO VAT - NEW MOT,"£3,290",8,"101,000",2011,Diesel,Manual,Panel van,White,5,,,4,11 miles,False
845,Used Ford Fiesta for Sale | AA Cars,Ford,Fiesta,1.25 Zetec 3dr [Climate] STUNNING CONDITION - FULL FORD SERVICE ,"£2,990",9,"32,000",2007,Petrol,Manual,Hatchback,Blue,3,1.2 L,139 g/km,373,11 miles,False
846,Used Mercedes-Benz CLK for Sale | AA Cars,Mercedes-Benz,CLK,220 CDi Avantgarde 2dr Tip Auto - FULL SERVICE HISTORY,"£2,990",9,"94,000",2009,Diesel,Automatic,Coupe,Black,2,2.1 L,183 g/km,30,11 miles,False
